,Unnamed: 0,id,title,price,brand,style,heel_type,heel_height,width,shoe_width,material,occasion,country_region_of_manufacture,lining_material,upper_material,shoe_size,toe_shape,model,year_of_manufacture,size,colour,color,main_colour,lining,sole,vintage,closure,pattern,theme,fastening,platform_height,location,n_sold,n_watchers,free_shipping,longtime_member,same_day_shipping,fast_safe_shipping,returns,feedback,condition,seller_notes,category,new_brand,new_country
9881,9882,10602,Dansko Classic Professional Brown Leather Strech Clogs Women's Size 38/US 7.5-8,28.4722,Dansko,Clogs,,Med (1 3/4 in. to 2 3/4 in.),"Medium (B, M)",,Leather,,Portugal,,,,,Professional,,7.5-8,,Brown,,,,,,Solid,,,,"Montrose, Colorado, United States",,,0.0,0.0,0.0,0.0,0.0,0.0,Pre-owned,,comfort,Dansko,United States
9882,9883,10603,Diba Womens Ladies Brown Ankle Wedge Brown Casual Size 10,25.4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hiram, Georgia, United States",,,0.0,0.0,0.0,1.0,0.0,1.0,Pre-owned,“This pair of shoes is in good condition.”,comfort,Unbranded,Georgia
9883,9884,10604,Kemeikell Wonens Loafers Shoes Size EU 40. US 9 #1650 White Floral Tan Moccascin,6.1045,Kemeikell,Moccasins,,,"Medium (B, M)",,,,,,,,,,,,,White,,,,,,Floral,,,,"Fincastle, Virginia, United States",,,0.0,0.0,0.0,0.0,0.0,0.0,Pre-owned,“Excellent condition- like new”,comfort,Kemeikell,United States
9884,9885,10605,Ariat Womens Size 8 B Brown Leather Horsebit Clog Mule Slip On Shoes 93628,20.3464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,Unbranded,unknown
9885,9886,10606,Clarks Black Leather Adjustable Fit Slip On Loafers Shoes Women's 8 M,24.4557,Clarks,Loafers,,,,"Medium (B, M)",Leather,,,,,,,,,US 8,,Black,,,,,,,,,,"Fort Worth, Texas, United States",,,0.0,0.0,1.0,0.0,1.0,0.0,Pre-owned,“Great Pre-Owned Condition. Shows normal wear from everyday use. Please look closely at all pictures for more detail.”,comfort,Clarks,United States
9886,9887,10607,CLARKS ARTISAN WOMEN'S SLIP ON BROWN Distressed Leather Loafer sz 6.5 M,24.9226,Clarks,Loafers,,Low (3/4 in. to 1 1/2 in.),"Medium (B, M)",,Leather,,,,,,,,,US 6.5,,Brown,,,,,,,,,,"Eagle, Idaho, United States",,,0.0,0.0,0.0,1.0,1.0,1.0,Pre-owned,,comfort,Clarks,United States
9887,9888,10608,j slides attire leather slip on platform sneaker in black size 8,45.7765,J. Slides,Comfort,,,,,Leather,,,,,,,,,,,Black,,,,,,,,,,"Dover, Ohio, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,J. Slides,United States
9888,9889,10609,Skechers Women's 21931 Gray Slip On Fabric Comfort Walking Shoes Size 8,17.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,Unbranded,unknown
9889,9890,10610,New! Women's SO American Heritage Faux Fur Slip On Black 10Y,14.9843,SO,Comfort,,,,,,,,,,,,,,,,Black,,,,,,,,,,"Liberty, Kentucky, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,New without box,"“These have small scuffs and dents from not being stored in a box, please see photos”",comfort,SO,United States
9890,9891,10611,Clarks Womens Ashland Lane Tan Oiled Distressed Leather Comfort Shoes 11 M,20.3464,Clarks,Comfort,,Low (3/4 in. to 1 1/2 in.),,"Medium (B, M)",Leather,,,,,,,Ashland Lane,,11,,Oiled Tan,,,,,,,,,,"Liberty, Kentucky, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,"“Great condition, light wear.iwb”",comfort,Clarks,United States
9891,9892,10612,Womens KEEN Size 7 Mary Jane Shoes Brown Leather Loafers Slip-On Comfort,23.8554,KEEN,Mary Janes,,Low (3/4 in. to 1 1/2 in.),"Medium (B, M)",,Leather,,,,,,,KEEN,,,,Brown,,,,,,Solid,,,,"Milwaukee, Wisconsin, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,“Very Nice Condition! Normal wear for a gently worn pre owned pair of shoes. Photos show condition.”,comfort,KEEN,United States
9892,9893,10613,Rockaport Womens Sz 7.5 Shoe Leather Walking,26.3262,Rockaport,Walking Shoes,,Low (3/4 in. to 1 1/2 in.),,"Medium (B, M)",Leather,,China,,,,,,,7.5,,Tan,,,,,,Solid,,,,"Lakeside, Montana, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,“Excellent Used Condition.  Please see photos!”,comfort,Rockaport,United States
9893,9894,10614,SKECHERS WOMENS SIZE 9 BLACK,20.3348,SKECHERS,Comfort,,,,,,,,,,,,,,,,,,,,,,,,,,"McMechen, West Virginia, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,“GOOD CONDITION”,comfort,SKECHERS,United States
9894,9895,10615,Women's MERRELL Brown Leather Mary Jane Casual Comfort Shoes - Sz 8.5,16.2255,Merrell,Mary Janes,,Low (3/4 in. to 1 1/2 in.),"Medium (B, M)",,,,,,,,,,,,,Brown,,,,,,,,,,"Aubrey, Texas, United States",,,0.0,0.0,0.0,1.0,1.0,1.0,Pre-owned,,comfort,Merrell,United States
9895,9896,10616,Dansko Shoes Size 38 Comfort Work Casual Dress Slip On great Condition,30.508,Dansko,Comfort,,,"Medium (B, M)",,,,,,,,,,,,,,,,,,,,,,,"Daleville, Virginia, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,,comfort,Dansko,United States
9896,9897,10617,SAS USA Taupe Leather Casual Walking Comfort Slip On Shoes Women's 10.5 N,17.4957,SAS,Comfort,,,"Narrow (AA, N)",,Leather,,United States,,,,,,,,,Brown,,,,,,,,,,"Fort Worth, Texas, United States",,,0.0,0.0,1.0,0.0,1.0,0.0,Pre-owned,“Great Pre-Owned Condition. Shows minor wear from normal use. See all Pictures”,comfort,SAS,United States
9897,9898,10618,ED Ellen degeneres Eda Daichi Slip On Sneakers White Gray 6.5 M Casual NEW,33.5588,ED Ellen Degeneres,Sneakers,,,"Medium (B, M)",,,Casual,,,,,,,,,,Gray,,,,,,,,Slip On,,"Fort Wayne, Indiana, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,New without box,,comfort,ED Ellen Degeneres,India
9898,9899,10619,Abeo Ciji Flats MJ Pewter Ladies Size US 9.5 ,28.4635,Abeo,Flats MJ,,Low (3/4 in. to 1 1/2 in.),"Medium (B, M)",,Leather,,,,,,,Ciji,,US 9.5,,Metallic Pewter,,,,,,Solid,,,,"Lincolnton, North Carolina, United States",,,0.0,1.0,1.0,0.0,0.0,0.0,New without box,“New . Aero System.”,comfort,Abeo,United States
9899,9900,10620,Frye Molly Button Leather Boot Women's  9,91.5443,Frye,Regular,,Low (3/4 in. to 1 1/2 in.),,,Leather,,Unknown,,,,,,,9,,Redwood,,,,,,,,,,"Shepherdsville, Kentucky, United States",,,0.0,0.0,0.0,1.0,0.0,0.0,New with box,,comfort,Frye,United States
9900,9901,10621,Patagonia Distressed Womens Sz 9 EU 40 Brown Leather Buckle Strap Mary Jane Flat,41.6962,Patagonia,Mary Janes,,,,,Leather,,,,,,,,,9,,Brown,,,,,,Solid,,,,"Aurora, Illinois, United States",,,0.0,0.0,0.0,0.0,0.0,1.0,Pre-owned,"“Good condition, light wear.. check photos BEFORE purchase. Thanks!”",comfort,Patagonia,United States
9901,9902,10622,SPERRY TOPSIDER Leather Clogs Slip On Shoe - Size 8M - Beige,39.672,Sperry Top-Sider,Comfort,,,,,Leather,,,,,,,,,8,,Beige,,,,,,,,,,"Tacoma, Washington, United States",,,0.0,0.0,0.0,1.0,1.0,1.0,Pre-owned,,comfort,Sperry Top-Sider,United States
9902,9903,10623,DANSKO Professional Black and Gold Size 36 Womens Shoes,18.3106,Dansko,Clogs,,,,,,,,,,,,,,,,Black,,,,,,,,,,"Little River, South Carolina, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Dansko,United States
9903,9904,10625,Dansko Size 38 7.5 Pro XP Black Cabrio Clog Slip On Shoe ,61.0247,Dansko,Clogs,,,,,,,,,,,,Pro Xp,,7.5,,Black,,,,,,,,,,"Saint Paul, Minnesota, United States",,,0.0,1.0,0.0,0.0,1.0,0.0,Pre-owned,,comfort,Dansko,United States
9904,9905,10626,WOMENS SPERRY TOP SIDER BOAT SHOE GOLD METALLIC COLOR SIZE 6M ,28.4722,Sperry Top-Sider,Boat Shoes,,,"Medium (B, M)",,,,,,,,,9102187,,,,Gold,,,,,,,,,,"Canton, Ohio, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Sperry Top-Sider,United States
9905,9906,10627,Women's Comfortiva Elicia Slingback Navy Buttersoft Nubuck,99.6614,Comfortiva,868676_1935763,,,,,,,,,,,,868676_1935763,,,,Navy Buttersoft Nubuck,,,,,,,,,,"Farmingdale, New York, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,New with box,,comfort,Comfortiva,United States
9906,9907,10628,"Waldläufer Millu-Soft, Klett-Halbschuh, Orthotritt, Leather/ Stretch, Wide M",134.6325,Waldläufer,,,,,,,,,,Leather / Stretch,,,Millu-Soft,,,,,Black,,,,,,,,,"Bünde, Germany",,,0.0,1.0,0.0,0.0,1.0,0.0,New with box,,comfort,Waldläufer,Germany
9907,9908,10630,Klogs Mary Jane Slide Womens Size 8M Black Leather Shoes (sb7/ep) ,29.4901,KLOGS,Mary Janes,,Low (3/4 in. to 1 1/2 in.),"Medium (B, M)",,Leather,Wear to Work,,,,,,,,,,Black,,,,,,Solid,,Hook & Loop Fasteners,,"Taylorsville, North Carolina, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,“Great condition”,comfort,KLOGS,United States
9908,9909,10631,Strictly Comfort Women Leather Mules/Clogs Brown 10M Gold Embellished ,25.9405,Strictly Comfort,Clogs,,,"Medium (B, M)","Medium (B, M)",Leather,,,,,,,,,US 10,,Brown,,,,,,,,Slip On,,"Greensboro, North Carolina, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,“Very Good Pre Owned Condition...Please Read FULL Description...and See All Photos”,comfort,Strictly Comfort,United States
9909,9910,10632,Keds Womens Casual Walking Shoe Size 8 Demin Blue Awsome condition pink laces,20.7524,Keds,Walking Shoes,,Flat (0 to 1/2 in.),,"Medium (B, M)",Denim,,,,,,,denim and pink,,US 8,,Blue,,,,,,heathered denim,,,,"Urbana, Ohio, United States",,,0.0,0.0,0.0,1.0,0.0,1.0,Pre-owned,,comfort,Keds,United States
9910,9911,10633,Women’s Crocs Shoes 8 Slip-On Clogs Mules Brown Suede Accent Strap Comfort,23.3856,Crocs,Clogs,,Med (1 3/4 in. to 2 3/4 in.),"Medium (B, M)",,Synthetic,,,,,,,,,US 8,,Brown,,,,,,Solid,,,,"Boring, Oregon, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Crocs,United States
9911,9912,10634,SAS Womens Sz 8.5M Tripad Comfort Slip On Casual Brown Loafer,27.7501,SAS,Comfort,,,"Medium (B, M)",,,,,,,,,TRIPAD COMFORT,,,,Brown,,,,,,Solid,,,,"Muncie, Indiana, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,SAS,India
9912,9913,10635,"Sam Edelman Leya Casual Sneaker - Women's Size 8.5M, White/Pink/Natural",13.9867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,Sam Edelman,unknown
9913,9914,10636,Ariat Brown Full Quill Ostrich Print Leather Tassel Clogs Shoes Women's 7.5 B,23.7336,Ariat,Clogs,,,,B,Leather,,,,,,,,,7.5,,Brown,,,,,,,,,,"Fort Worth, Texas, United States",,,0.0,0.0,1.0,0.0,1.0,0.0,Pre-owned,“Great Pre-Owned Condition. Shows normal wear from daily use. Please look closely at all pictures for more detail.   Toe areas show minor wear.”,comfort,Ariat,United States
9914,9915,10637,H&M Pink Sneakers Women's 7/38,29.5017,H&M,Sneakers,,,,,Leather,,,,,,,,,US 7,,Pink,,,,,,,,,,"Marietta, Georgia, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,H&M,Georgia
9915,9916,10638,Dansko Shoes Euro 41 Brown Leather Professional Stapled Clogs US 10 10.5 11,43.2245,Dansko,Clogs,,Med (1 3/4 in. to 2 3/4 in.),"Medium (B, M)",,Leather,,Unknown,,Leather,,,Dansko Professional,,,,Brown,,,,,,Solid,,,,"Boise, Idaho, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,,comfort,Dansko,United States
9916,9917,10639,"Propet Women's Nyla Loafer, White, 9.5 Wide US",27.9647,Propet,Not Available,,Flat (0 to 1/2 in.),,Medium,,,,,,,,,,9.5 Wide,,,,,,,,,,,,"Plainview, New York, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,New with box,,comfort,Propet,United States
9917,9918,10640,Dansko Light Brown Leather Mary Jane's Women's EUR 37 US Size 6.5 ,23.6118,Dansko,Mary Janes,,,,,Leather,,,,Leather,,Round Toe,,,US 6.5,,Brown,,,,,,Solid,,,,"Billings, Montana, United States",,,0.0,1.0,0.0,0.0,1.0,0.0,Pre-owned,"“Very good, no stains, tears or rips”",comfort,Dansko,United States
9918,9919,10641,NEW Women Sneakers Pumps Black classic embellished Stars Beads Gold,29.3973,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kaunas, kaunas, Lithuania",,,1.0,0.0,1.0,0.0,1.0,0.0,New with box,,comfort,Unbranded,Lithuania
9919,9920,10642,DOCKERS Mule Slip On Clogs Black Leather Women’s Size 8.5 M ,15.2482,DOCKERS,Mule-Clog,,Med (1 3/4 in. to 2 3/4 in.),"Medium (B, M)","Medium (B, M)",Leather,,,,,,,DKBARBK,,US 8.5,,Black,,,,,,Solid,,Slip On,,"Cleveland, Ohio, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,“Good Condition”,comfort,DOCKERS,United States
9920,9921,10643,Michael Kors Keaton Slip On Glitter Bronze Women's US Size 8- FAST FREE SHIPPING,66.1113,Michael Kors,Flats,,Flat (0 to 1/2 in.),,"Medium (B, M)",,,,,,,,Keaton,,US 8,,Bronze,,,,,,Solid,,,,"Ogden, Utah, United States",,,0.0,1.0,1.0,0.0,0.0,0.0,New with box,,comfort,Michael Kors,United States
9921,9922,10645,Dansko Clogs 38 Black Leather Professional Style,12.2061,Dansko,Clogs,,Low (3/4 in. to 1 1/2 in.),"Medium (B, M)",,Leather,,China,,,,,,,,,Black,,,,,,,,,,"Walden, New York, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Dansko,United States
9922,9923,10646,Dansko Burgundy Women's Stitched Clogs Size 37 (6.5-7 US) Plain Toe,20.2942,Dansko,Clogs,,,"Medium (B, M)",,Leather,,Morocco,,,,,,,37,,Red,,,,,,Solid,,,,"Anaconda, Montana, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,,comfort,Dansko,United States
9923,9924,10647,ECCO Black Mary Jane comfort leather shoes women's size 39,45.7765,ECCO,"comfort, mary Jane, Sneakers",,Flat (0 to 1/2 in.),,,Leather,,,,,,,,,39,,Black,,,,,,Solid,,,,"Carrollton, Georgia, United States",,,0.0,0.0,0.0,1.0,0.0,1.0,Pre-owned,,comfort,ECCO,Georgia
9924,9925,10648,UGG Leather Moccasins Green Size 7.5,32.5525,UGG Australia,Comfort,,Flat (0 to 1/2 in.),"Medium (B, M)","Medium (B, M)",Leather,,,,,,,1002892,,US 7.5,,Green,,,,,,,,Slip On,,"Sacramento, California, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,Pre-owned,,comfort,UGG Australia,United States
9925,9926,10649,Ariat Women 7.5 B Leather Mule Slide Cowboy Boot Clog Studded Western Shoe,20.3348,Ariat,Clogs,,Low (3/4 in. to 1 1/2 in.),"Medium (B, M)",,Leather,,,,,,,93848,,US 7.5,,,,,,,,Solid,,,,"Chanhassen, Minnesota, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Ariat,United States
9926,9927,10650,Women's Size 39 (7.5 - 8) Black Dansko,25.4823,Dansko,Nursing & Uniform,,,"Medium (B, M)",,Leather,,,,,,,,,,,Black,,,,,,,,,,"Columbia, South Carolina, United States",,,0.0,1.0,0.0,0.0,1.0,0.0,Pre-owned,,comfort,Dansko,United States
9927,9928,10651,SUSINA Women's Kellen soft leather Black Slip on Flat sz 8.5M ,25.4301,Susina,Comfort,,Flat (0 to 1/2 in.),,"Medium (B, M)",Leather,,,,,,,,,8.5,,Black,,,,,,,,,,"Mansfield, Texas, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,"“""In GREAT Used Cond"" have some marks on sole. PLS review all pictures for more details.”",comfort,Susina,United States
9928,9929,10652,Dansko Black Leather Elastic Stretch Sides Slip On Shoes Size 41,22.3706,Dansko,Slip On,,,,,Leather,,,,,,,,,,,Black,,,,,,Solid,,,,"Fayetteville, Arkansas, United States",,,0.0,1.0,1.0,0.0,0.0,0.0,Pre-owned,,comfort,Dansko,United States
9929,9930,10653,Clarks Brown Leather Casual Slip On Loafers Shoes Women's 8 M,18.3628,Clarks,Loafers,,,,M,Leather,,,,,,,,,,,Brown,,,,,,,,,,"Fort Worth, Texas, United States",,,0.0,0.0,1.0,0.0,1.0,0.0,Pre-owned,“Excellent Pre-Owned Condition. Shows minor normal wear from everyday use. Please look closely at all pictures for more detail.”,comfort,Clarks,United States
9930,9931,10654,Born Size 7.5 Clogs Brown Leather with Wool Felt Uppers Flats,15.2598,Born,Clogs,,Low (3/4 in. to 1 1/2 in.),,"Medium (B, M)",Leather,,,,,,,,,US 7.5,,Brown,,,,,,,,,,"Neenah, Wisconsin, United States",,,0.0,1.0,0.0,0.0,1.0,0.0,Pre-owned,“All items are free from issue or flaw unless noted in description area”,comfort,Born,United States
9931,9932,10655,Walkover Brown Leather Split Toe Dress Casual Penny Loafers Shoes Women's 8 B,20.6915,Walkover,Loafers,,,"Medium (B, M)",,Leather,,,,,,,,,,,Brown,,,,,,,,,,"Fort Worth, Texas, United States",,,0.0,0.0,1.0,0.0,1.0,0.0,Pre-owned,“Excellent Pre-Owned Condition. Shows minor normal wear from everyday use. Please look closely at all pictures for more detail.”,comfort,Walkover,United States
9932,9933,10656,SAS Women's Sz 6.5M Dark Blue Tripad Comfort Lace Up Walking Comfort Shoes,42.7141,SAS,Comfort,,,"Medium (B, M)",,,,,,,,,,,,,Blue,,,,,,Solid,,,,"Aurora, Illinois, United States",,,0.0,0.0,1.0,0.0,0.0,1.0,Pre-owned,"“Good condition, light wear.. use ZOOM feature and check photos BEFORE purchase. Thanks!”",comfort,SAS,United States
9933,9934,10657,"STEVEN by Steve Madden Women's Pace Casual Shoes, Size: 11, White & Gold",30.2441,Steven by Steve Madden,Casual,,,"Medium (B, M)",,,,China,,,,,,,,,White,,,,,,,,,,"Jeffersonville, Indiana, United States",,,0.0,1.0,1.0,0.0,0.0,0.0,Pre-owned,"“Great pre-owned condition with no signs of rips, tears, stains or fading.”",comfort,Steven by Steve Madden,India
9934,9935,10658,Munro American Gray Suede Leather Slip On Casual Wedge Loafers Shoes Women's 8 M,24.4441,Munro,Slip On,,,,"Medium (B, M)",Leather,,,,,,,,,US 8,,Gray,,,,,,,,,,"Fort Worth, Texas, United States",,,0.0,0.0,1.0,0.0,1.0,0.0,Pre-owned,“Great Pre-Owned Condition. Shows normal wear from everyday use. Please look closely at all pictures for more detail.”,comfort,Munro,United States
9935,9936,10659,timberland women 7.5 ,35.6033,Timberland,Comfort,,,,,,,,,,,,,,,,Green,,,,,,,,,,"San Francisco, California, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Timberland,United States
9936,9937,10660,Dansko Professional Stapled Clog in Brown Burnished Nubuck Size US 9.5-10/ EU 40,40.6812,Dansko,Clogs,,,,,Leather,,,,,,,,,,,Brown,,,,,,,,,,"San Diego, California, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Dansko,United States
9937,9938,10661,SAS Tripad Comfort Walking Shoes Women's Size 9.5 Soft Step Oxfords Dark Brown,30.508,SAS,Comfort,,,,,,,,,,,,,,,,Brown,,,,,,,,,,"Fort Atkinson, Wisconsin, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,"“Barely used in excellent, clean shape”",comfort,SAS,United States
9938,9939,10662,NEW Womens Clarks Navy Leather Slip-On Mule Clog Shoes Size 12 M,14.2303,Clarks,Mules,,,,"Medium (B, M)",Leather Upper,,,,,,,,,12,,Avy,,,,,,Solid,,,,"Omaha, Nebraska, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,New with box,,comfort,Clarks,United States
9939,9940,10663, Dansko Women's Clogs 38/7.5 -8 Black Oiled.,27.9734,Dansko,Clogs,,Med (1 3/4 in. to 2 3/4 in.),"Medium (B, M)",,Leather,,,,,,,Dansko Professional Clog,,,,Black,,,,,,Solid,,,,"Fairfax, Vermont, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Dansko,United States
9940,9941,10664,Clarks Women's Black Patent Croc May Marigold Slip On Loafer Shoes Size 7 M,26.6916,Clarks,"Loafers, Moccasins",,,,"Medium (B, M)",,,,,,,,,,US 7,,Black,,,,,,,,,,"Leander, Texas, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Clarks,United States
9941,9942,10665,"Nice Womens Brown Dansko Mules Heels, Size 9.5 / 10  40  ",28.4635,Dansko,Mules,,,,,,,,,,,,,,9.5,,brown,,,,,,,,,,"Moravian Falls, North Carolina, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Dansko,United States
9942,9943,10666,"Alegria, Sz 38, Black PG Lite Slip Resistant KEL601 Leather Slip On Womens Clogs",34.5883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comfort,Unbranded,unknown
9943,9944,10667,Clarks Slip On Comfort Loafers Women's Size 6.5 Brown Solid Leather Low Heel,24.4035,Clarks,Comfort,,Low (3/4 in. to 1 1/2 in.),,"Medium (B, M)",Leather,,,,,,,,,US 6.5,,Brown,,,,,,Solid,,,,"Charlotte, North Carolina, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,“Gently used in good condition.  Scuff on right toe.”,comfort,Clarks,United States
9944,9945,10668,Dansko Leather Mary Jane Sz 41,28.6056,Dansko,Mary Janes,,,m,,Leather,,,,,,,,,,,Brown,,,,,,,,,,"Merced, California, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,“Great Condition wear on inside see pics”,comfort,Dansko,United States
9945,9946,10669,Dansko Women's Sz 10.5 - 11 EU 41 Brown Leather Slip On Wedge Clogs Flats,49.8365,Dansko,Clogs,,,,,Leather,,,,,,,,,10.5,,Brown,,,,,,,,,,"Aurora, Illinois, United States",,,0.0,0.0,0.0,0.0,0.0,1.0,Pre-owned,"“Good condition, light wear.. check photos BEFORE purchase. Thanks!”",comfort,Dansko,United States
9946,9947,10670,Women's Skechers GOWalk 5 Walking Shoes (Wide Width) Black 15901W 007,91.756,Skechers,15901W 007,,,,,,,,,,,,15901W 007,,,,Black,,,,,,,,,,"Farmingdale, New York, United States",,,0.0,1.0,0.0,1.0,1.0,0.0,New with box,,comfort,Skechers,United States
9947,9948,10671,Alegria Paloma Hibiscus Pal 146 Blue Floral Mary Jane Shoes 36 Clog Women,40.6406,Alegria,Mary Janes,,Med (1 3/4 in. to 2 3/4 in.),,"Medium (B, M)",Leather,,,,,,,Alegria Paloma Pro Renaissance,,36,,Multi-Color,,,,,,Floral,,,,"Lady Lake, Florida, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,“Great preowned condition.”,comfort,Alegria,United States
9948,9949,10672,Vionic Hightide Women Comfort Slip On Shoes Size 6 Wide Black Navy Podiatrist,25.4301,Vionic,Comfort,,,,,,,,,,,,,,,,Black,,,,,,,,,,"Dearborn Heights, Michigan, United States",,,0.0,1.0,0.0,1.0,0.0,0.0,Pre-owned,,comfort,Vionic,United States
9949,9950,10673,Taos Brown Leather Casual Adjustable Strap Fashion Sneakers Shoes Women's 8,22.2285,Taos,Fashion Sneakers,,,,,Leather,,,,,,,,,,,Brown,,,,,,,,,,"Fort Worth, Texas, United States",,,0.0,0.0,1.0,0.0,1.0,0.0,Pre-owned,“Great Pre-Owned Condition. Shows normal wear from daily use. See all Pictures  Shoes show to have minor scuffing on some areas. Look closely at all pictures for more detail.”,comfort,Taos,United States
9950,9951,10674,Mephisto Taupe White Leather Casual Lace Up Fashion Sneakers Shoes Women's 10,38.6454,Mephisto,Fashion Sneakers,,,,,Leather,,,,,,,,,,,White,,,,,,,,,,"Fort Worth, Texas, United States",,,0.0,0.0,1.0,0.0,1.0,0.0,Pre-owned,“Great Pre-Owned Condition. Shows normal wear from daily use. See all Pictures  Some scuffing/discolorations in various areas.  Please look closely at all pictures for more detail.”,comfort,Mephisto,United States
9951,9952,10675,SAS Gray Handsewn Leather Casual Lace Up Comfort Loafers Shoes Women's 11 M,24.2324,SAS,Comfort,,,"Medium (B, M)",,Leather,,,,,,,,,,,Gray,,,,,,,,,,"Fort Worth, Texas, United States",,,0.0,0.0,1.0,0.0,1.0,0.0,Pre-owned,“Excellent Pre-Owned Condition. Shows minor normal wear from everyday use. Please look closely at all pictures for more detail.”,comfort,SAS,United States
9952,9953,10676,Merrell Black Leather Side Button Mary Jane Casual Heel Driving Shoes Women's 8,24.4035,Merrell,Mary Janes,,,,,Leather,,,,,,,,,US 8,,Black,,,,,,,,,,"Fort Worth, Texas, United States",,,0.0,0.0,1.0,0.0,1.0,0.0,Pre-owned,“Great Pre-Owned Condition. Shows normal wear from everyday use. Please look closely at all pictures for more detail.  Missing insoles.”,comfort,Merrell,United States
